,chroma_stft_mean,mel,tone,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,result
180,0.440595,0.11008008,-0.004404995627562538,-439.11816,164.97408,-9.813007,49.170574,-9.127104,5.2093844,-2.4415371,8.766287,-33.79902,-13.053607,-2.9996424,-24.498281,2.7203705,-6.486174,3.4569402,-11.383768,-6.336943,-1.0696572,-6.536826,3.1200788,1
181,0.45029745,0.05709914,-0.0018604730336365199,-574.53894,142.99263,22.128157,28.64951,-4.391757,8.468164,-2.4617825,3.783999,-13.787842,-7.7900662,-6.8152723,-14.470709,2.9452093,-1.145309,-2.6914697,-1.7784202,2.492291,-7.132227,8.435666,2.274188,1
182,0.4436568,0.14641085,-0.01620968869904487,-425.33453,152.54929,-6.764218,39.26679,-10.956197,13.631939,2.7929788,10.917289,-27.91799,-5.9172316,-2.8686788,-23.182482,7.6558204,-3.7506385,2.663422,-10.839575,-10.595474,-1.6637472,-0.4773005,1.9978172,1
183,0.44964707,0.057099283,-0.001813698736517941,-574.56665,143.0021,22.1599,28.654476,-4.420921,8.465868,-2.404643,3.7484028,-13.870986,-7.772224,-6.8057513,-14.51581,2.9856954,-1.12336,-2.6959584,-1.7372628,2.4760637,-7.144619,8.387348,2.2488554,1
184,0.47520068,0.10430666,-0.011459905717590639,-472.76978,165.87672,2.3867216,42.683086,-5.530971,2.7852912,2.635962,16.550547,-28.081635,-7.6537704,-4.9731216,-24.244457,7.437216,-2.0847216,3.0824702,-11.657236,-6.349304,1.0433635,2.0151,1.0863798,1
185,0.43181562,0.12650491,-0.020474825681503307,-459.46246,159.11508,20.823484,44.967857,-25.085592,11.223713,11.311747,15.458987,-28.407232,-9.787885,-13.1602545,-20.47704,-3.0293245,-1.6968203,12.607427,-20.49705,-3.7745192,-0.55194306,-1.1760896,0.056654133,1
186,0.43182796,0.12650499,-0.020475446820053304,-459.44385,159.124,20.841894,44.965065,-25.11515,11.217972,11.312442,15.472208,-28.411987,-9.7827,-13.141686,-20.497522,-3.0328753,-1.6886654,12.601196,-20.499323,-3.7994425,-0.57156307,-1.1584561,0.083538055,1
187,0.47042733,0.10177218,-0.021064533372934627,-505.4404,130.73628,-4.772709,20.761429,-8.423199,11.654273,2.6947253,15.1795225,-18.265705,0.25499004,-1.275783,-22.510685,5.5638084,4.2457476,10.031929,-8.312249,-7.040727,5.998523,3.4755313,0.30725172,1
188,0.4703757,0.1017724,-0.019124822769977453,-505.46497,130.73393,-4.761852,20.751348,-8.408652,11.667699,2.6921606,15.176945,-18.274551,0.26114488,-1.2609589,-22.484936,5.576771,4.2142205,10.031862,-8.27681,-7.060319,5.977088,3.4702334,0.2885752,1
189,0.43537015,0.09494364,-0.02399222056309898,-448.13715,158.17105,-8.141798,48.87279,-12.105698,3.7036355,-0.06297065,11.176746,-31.35503,-12.719671,-2.1687644,-26.577103,4.760022,-0.4792963,2.541144,-13.760091,-0.8528916,1.4948833,-7.7010903,5.6239085,1
190,0.5520481,0.061257936,-0.0175981436505704,-575.6631,111.75125,14.650554,27.243692,3.7838426,12.54639,4.875896,10.963467,-10.710638,-3.349758,-1.8168937,-6.348276,8.75837,5.22596,9.266419,-0.37034428,2.3385901,4.7728224,3.912287,7.154019,1
191,0.44061908,0.11008009,-0.004404931295478038,-439.14926,164.98547,-9.821007,49.167793,-9.095807,5.207866,-2.4373238,8.752083,-33.81395,-13.067947,-2.9915054,-24.489481,2.7169733,-6.471513,3.48338,-11.37697,-6.34052,-1.0635376,-6.5391197,3.1252792,1
192,0.43971828,0.14174975,-0.009310219480079896,-434.09985,157.32399,-1.195782,43.327408,-10.037523,3.2795246,-3.132699,9.670351,-26.68212,-14.5398655,-7.9746103,-26.955107,8.994975,-5.363496,-4.163344,-8.727733,-6.6452684,-4.6996403,-0.9747968,3.139145,1
193,0.4396949,0.14175062,-0.009308139725380948,-434.07788,157.33165,-1.1905924,43.325047,-10.037571,3.2933514,-3.1253862,9.673127,-26.68851,-14.5576105,-7.9826417,-26.936089,8.994551,-5.3496842,-4.159966,-8.733206,-6.6391616,-4.7001653,-0.9734236,3.1262016,1
194,0.45798102,0.07816825,-0.018620617685976257,-499.00198,165.90936,7.9310737,41.66401,-1.5060865,13.370696,8.59827,9.364477,-29.18246,-17.010054,-7.864958,-17.826168,4.1416144,-1.2443724,3.9096293,-5.3267803,-3.8270555,-0.9374462,3.1372843,-4.2730255,1
195,0.45791757,0.07816849,-0.01862894898630948,-499.04633,165.88364,7.9660015,41.689915,-1.4903358,13.358979,8.581261,9.395964,-29.161951,-16.991589,-7.8604956,-17.872267,4.109756,-1.2005048,3.8985415,-5.3489985,-3.7802713,-0.9434135,3.1409369,-4.272218,1
196,0.41338974,0.24457651,-0.0059420844065486795,-377.71475,148.27452,-18.861044,41.865818,-26.753338,22.031519,-2.7978852,18.443642,-31.843527,-8.185,3.1795259,-23.746027,-7.0016294,-20.275387,2.7722094,-20.27447,-5.029785,0.16548309,-2.0065298,-0.9177183,1
197,0.46760297,0.07287267,-0.004106981878600226,-477.996,172.61038,2.7411616,41.013958,-8.26515,4.077089,4.281737,14.043759,-37.200466,-9.362534,0.31291643,-22.641922,5.817034,-4.025143,0.85450023,-14.124534,-6.3701644,0.11084728,-0.8570108,0.24768609,1
198,0.47521573,0.104306735,-0.011463279885570015,-472.7572,165.88257,2.3708358,42.651615,-5.51367,2.763534,2.6309361,16.598234,-28.096117,-7.6553636,-4.978628,-24.225447,7.454432,-2.0770175,3.0499957,-11.70182,-6.351634,1.0422217,2.0465877,1.0690013,1
199,0.42063162,0.12731335,-0.022567414178948794,-446.16006,179.48756,-0.68801636,40.065678,-14.657818,-2.4034317,-0.5386459,14.39542,-29.491442,-14.7518425,-2.0466883,-24.785194,4.5389633,-4.0672956,2.7365701,-17.005388,-12.0729475,6.408278,-3.0839636,3.486825,1
200,0.42064437,0.12731399,-0.022566742785038525,-446.19107,179.49072,-0.65978265,40.080948,-14.673671,-2.4243708,-0.5145096,14.388523,-29.505058,-14.7555065,-2.064634,-24.781536,4.5371675,-4.0549307,2.7483015,-17.008247,-12.065138,6.3982058,-3.0810132,3.482955,1
201,0.42880735,0.2075458,0.006332667354307433,-402.37613,149.65268,-8.166672,39.831272,-18.610615,15.732977,-2.1453722,10.453016,-25.07133,-14.537268,-4.519847,-19.399181,8.301651,-3.2660015,-7.0856123,-16.30487,-11.586273,-3.101743,4.2587624,-2.651807,1
202,0.55198514,0.061258126,-0.017606394326883545,-575.6819,111.74169,14.684378,27.288864,3.7681637,12.486367,4.8499465,10.991925,-10.680513,-3.3629472,-1.8242893,-6.3341446,8.772192,5.2352295,9.258981,-0.39221635,2.297338,4.740443,3.9100888,7.177097,1
203,0.42894766,0.20754543,0.006330915940122159,-402.379,149.66565,-8.152499,39.815643,-18.621883,15.722036,-2.1501968,10.472145,-25.070063,-14.545633,-4.520421,-19.403698,8.299352,-3.2618575,-7.082208,-16.293743,-11.594902,-3.1139984,4.2648945,-2.6533952,1
204,0.40264776,0.15252945,-0.00406135882712656,-413.24673,159.052,-17.579645,45.73856,-7.65593,15.047908,-0.1167486,9.058263,-32.179493,-12.207315,-14.91946,-20.494492,9.665812,-11.964974,1.1629249,-19.661598,-11.9578705,1.0233076,0.015210306,1.6953162,1
205,0.40262666,0.15252945,-0.004065273482959383,-413.24072,159.048,-17.586432,45.719864,-7.6505985,15.034243,-0.11467609,9.069514,-32.186512,-12.17496,-14.959335,-20.503149,9.665243,-11.968125,1.1723729,-19.673239,-11.941852,0.99495566,0.009591361,1.7049267,1
206,0.4428665,0.1584975,-0.008302540096223485,-422.06302,152.28224,-8.092224,51.42404,-11.636701,10.694353,-5.065408,10.429061,-26.68157,-17.878046,-9.025028,-22.185247,11.22104,-3.040072,-2.978322,-16.993614,-9.402011,-3.8303735,0.8322495,-0.54586273,1
207,0.4435901,0.14641151,-0.016214480448219097,-425.34424,152.53706,-6.7686644,39.246952,-10.942302,13.64827,2.8037834,10.940581,-27.936188,-5.9337997,-2.8910635,-23.175901,7.6753235,-3.7288225,2.653748,-10.853809,-10.566636,-1.6788208,-0.48484376,1.9727668,1
208,0.44281772,0.15849754,-0.008302964310726151,-422.03433,152.28293,-8.106454,51.39743,-11.610847,10.71525,-5.081295,10.431984,-26.708443,-17.853992,-9.013626,-22.17524,11.201572,-3.0505755,-2.9357715,-16.97781,-9.402661,-3.8655767,0.8519482,-0.5431185,1
209,0.42973354,0.09604207,-0.019742364318556575,-463.7735,164.46054,-4.374045,49.03309,16.033432,20.29966,-5.2168837,9.286277,-23.39721,-10.036231,-16.437325,-15.952834,-3.7644823,-14.112842,11.385089,-13.399643,0.3098691,-3.1960962,-3.4228468,3.7584622,1
210,0.4231369,0.0692636,-0.002672045947026222,-551.6728,119.97715,8.252241,35.055355,15.650886,10.805665,-4.8145785,-1.4224386,-20.095882,-2.3445742,0.6278637,-7.5773854,1.3199092,3.2776895,5.5304627,-11.44007,-2.6090708,-7.6211643,-4.1396465,1.5617113,1
211,0.42342135,0.0692635,-0.003055761705354934,-551.7013,119.96499,8.261716,35.04854,15.676765,10.814608,-4.8554306,-1.3995969,-20.089325,-2.3764522,0.63111097,-7.564655,1.3511814,3.2952034,5.5389204,-11.447713,-2.6174662,-7.6130605,-4.1372814,1.5700347,1
212,0.44321242,0.077650584,-0.04374207442368586,-491.28677,152.8065,10.086357,57.166615,10.470172,29.003895,4.773222,3.540623,-33.644985,-9.064696,-9.273643,-20.343494,-1.7899096,-3.1936347,9.693755,-20.199467,-2.3476605,-7.131062,-7.0109196,8.938882,1
213,0.409993,0.08245113,-0.02742132879182952,-474.73166,161.08076,-8.648671,54.372013,23.729399,18.887728,-2.75776,9.546341,-29.145906,-12.300738,-8.573562,-12.807816,-8.823998,-11.428776,15.3298855,-20.756971,-5.651201,-6.0985084,-4.4427953,10.375975,1
214,0.41023642,0.08245196,-0.02742461743719109,-474.7304,161.08092,-8.656812,54.376755,23.739079,18.899841,-2.7335682,9.546192,-29.177128,-12.320927,-8.557784,-12.815998,-8.822066,-11.40229,15.304789,-20.748995,-5.643889,-6.1371083,-4.4308867,10.383714,1
215,0.46489593,0.09030244,-0.02576039329926967,-492.05728,150.683,-3.9741306,41.756454,16.589865,17.683592,-1.5894372,10.979574,-23.63186,-6.961959,-10.0286455,-8.613129,-3.3676474,-9.016367,16.930395,-16.362732,-4.582226,-5.239446,-0.7774216,4.338902,1
216,0.42263943,0.07213658,-0.028001953514583563,-513.86346,140.91641,8.086997,48.377403,11.853132,15.124406,-1.2191988,7.4380565,-34.873623,-2.4946783,-5.883587,-13.849401,5.790019,-5.9728975,6.003211,-16.782146,-8.948459,-8.980371,-0.67719346,-3.2222502,1
217,0.46493992,0.09030204,-0.028689385686081897,-492.06497,150.69008,-3.9436083,41.75151,16.521906,17.656788,-1.5642339,11.005262,-23.600868,-6.9570856,-10.038706,-8.6200905,-3.3799286,-9.033195,16.943499,-16.337934,-4.5659666,-5.249065,-0.82550013,4.3644876,1
218,0.42604887,0.10347381,-0.0401075820492906,-468.08905,167.36731,-3.0504403,52.994423,21.728102,13.545918,-5.467744,10.101676,-27.597662,-9.432144,-12.32959,-15.397713,-5.9077396,-12.4463825,13.852256,-20.13854,-7.3595047,-6.217561,-5.460912,7.3018203,1
219,0.4257445,0.10347321,-0.04010751038076317,-468.0665,167.39052,-3.0446134,52.98872,21.678026,13.48207,-5.4171247,10.130485,-27.621666,-9.397303,-12.352654,-15.420644,-5.938572,-12.447089,13.905699,-20.134012,-7.3666506,-6.23089,-5.4234853,7.2959094,1
220,0.44732195,0.059287082,-0.013577766199875623,-501.20688,152.2809,6.2298326,50.58706,19.748636,23.331009,5.708093,6.038993,-31.411976,-9.274623,-7.638199,-9.571465,-8.980566,-8.545786,17.204754,-19.139933,-10.502632,-7.029789,1.1090791,2.50836,1
221,0.43831715,0.10513054,-0.03396430451604641,-462.17365,166.42159,-6.355019,55.68103,22.062765,12.411543,-8.408529,13.081465,-27.118576,-5.8777604,-10.781187,-17.763538,-11.4924135,-15.932116,14.770101,-22.224768,-2.2831082,-0.5498878,-4.1854453,6.082085,1
222,0.44753554,0.12197132,-0.02397952190587739,-452.14822,149.06491,-6.770182,45.3512,26.194115,18.271507,-4.0070004,4.7845664,-24.566956,-15.772165,-12.784058,-10.15533,-7.080426,-10.119182,14.104758,-18.548008,-8.355028,-3.708484,-2.268401,6.457255,1
223,0.43834162,0.105131306,-0.0339643746059304,-462.13736,166.43697,-6.337276,55.692497,22.013266,12.406156,-8.413159,13.069044,-27.104164,-5.889924,-10.711088,-17.749136,-11.55476,-15.9029875,14.764487,-22.218931,-2.2468498,-0.5817555,-4.212451,6.053545,1
224,0.44336125,0.08731732,-0.012127928061688371,-473.19116,161.13472,3.0485237,53.419502,10.145501,12.036551,0.6600414,2.9045055,-28.241375,-4.1805677,-12.524371,-15.097759,-0.8729738,-9.325781,10.235636,-17.686628,-5.806196,-7.8647614,-3.5120492,6.5151396,1
225,0.43786493,0.0902056,-0.04251555220072759,-475.44736,165.32726,7.3387847,40.908367,20.34222,23.372637,-2.8120186,13.870611,-29.400934,-10.305323,-17.373606,-12.092506,-7.7398133,-9.703241,21.70683,-19.783075,-7.6787996,-5.807045,-2.2375398,-0.82568693,1
226,0.43786147,0.09020612,-0.04251629143397039,-475.43204,165.34195,7.30101,40.894592,20.38334,23.385796,-2.7979906,13.8241,-29.435627,-10.271763,-17.397068,-12.099639,-7.6817474,-9.694567,21.660107,-19.764582,-7.690599,-5.80601,-2.198664,-0.8618736,1
227,0.42966408,0.089082964,-0.03756583184189771,-463.85907,167.65817,-9.382224,43.91876,30.343277,18.91842,-8.898004,7.610847,-25.61536,-18.848242,-13.02982,2.8924658,-4.5209885,-15.789269,25.796217,-10.225413,-23.254839,-2.5650365,-0.56214315,-10.6294,1
228,0.42963013,0.089082144,-0.03756632300736346,-463.85178,167.66667,-9.391133,43.936394,30.339869,18.910213,-8.8862705,7.6151223,-25.63038,-18.879774,-13.020815,2.8823254,-4.4690213,-15.793228,25.760628,-10.191065,-23.258768,-2.5499756,-0.58672523,-10.617564,1
229,0.42245266,0.07213669,-0.027993436346099788,-513.87463,140.91924,8.077688,48.380924,11.863515,15.115152,-1.2211384,7.4072776,-34.874744,-2.4411397,-5.877026,-13.9055,5.7998915,-5.920749,5.9934654,-16.820848,-8.96093,-8.943308,-0.69435316,-3.2508106,1
230,0.4403451,0.10346691,-0.028556051322697427,-459.4653,164.78415,4.209287,43.392677,13.06459,20.36503,-8.472751,17.731642,-23.958998,-15.033687,-11.963204,-17.520664,-13.201531,-12.066766,19.813831,-11.530787,-9.643297,-4.2093425,1.1532489,-5.2638297,1
231,0.4476163,0.059286408,-0.013577438880522557,-501.18927,152.2402,6.232432,50.589966,19.721516,23.368074,5.6996713,6.0279217,-31.431477,-9.272694,-7.6336985,-9.566071,-8.940164,-8.583414,17.191025,-19.126707,-10.510249,-6.9837165,1.1008093,2.4527607,1
232,0.44025904,0.10346687,-0.02855557927979296,-459.44037,164.76112,4.194465,43.425785,13.064231,20.371763,-8.487373,17.686487,-23.941637,-14.995996,-11.969197,-17.538593,-13.205496,-12.060774,19.806805,-11.511875,-9.624565,-4.2231283,1.1440543,-5.295399,1
233,0.41435346,0.11373885,-0.04037340805165395,-454.808,168.8115,1.7260292,52.405754,6.5628443,12.860727,-7.3356185,8.734563,-25.296722,-4.9735885,-10.602865,-17.456036,-14.436002,-13.431317,23.557203,-9.932922,-11.380676,-7.348567,-1.6107441,-6.900111,1
234,0.4749115,0.0633657,-0.020680103873383378,-570.6538,122.3755,20.153034,36.07049,11.340239,14.599099,-2.2271986,3.2434955,-15.234135,-2.774133,-11.302402,-6.831214,-7.188915,-12.116053,14.685427,-7.6991577,-4.9967003,-0.5942276,2.0765324,-0.91533816,1
235,0.47546852,0.06336559,-0.020694347656261575,-570.608,122.365234,20.085068,36.11599,11.447821,14.550437,-2.333994,3.2782028,-15.135301,-2.743755,-11.364708,-6.888419,-7.1931553,-12.112916,14.694865,-7.6833496,-4.975668,-0.5883791,2.061965,-0.8998839,1
236,0.4298274,0.09604213,-0.019743742776560932,-463.78958,164.46367,-4.368782,49.050926,16.062094,20.270052,-5.21084,9.291,-23.423239,-10.032078,-16.463875,-15.936002,-3.7598982,-14.150238,11.416663,-13.383822,0.3073335,-3.1991343,-3.4425566,3.7907546,1
237,0.5041653,0.053080942,0.012763122520811507,-560.2311,112.23655,5.366018,26.227177,3.7246273,18.600063,-1.8466929,0.043541756,-13.291437,0.2453717,-3.9972174,-5.7106924,3.9595933,-3.6288247,12.634722,-1.9166821,-3.0529618,-1.1402863,5.4435487,3.1710029,1
238,0.5040935,0.053081375,0.013471432435415692,-560.237,112.247765,5.3757715,26.221355,3.7278879,18.630672,-1.804129,0.022105232,-13.314711,0.2521877,-4.005746,-5.7002497,3.9554753,-3.6392176,12.639535,-1.9347155,-3.114849,-1.1713904,5.474879,3.1760955,1
239,0.44332048,0.077650726,-0.04374113672489177,-491.26562,152.82579,10.042605,57.16831,10.496239,28.980274,4.7664504,3.5511763,-33.617687,-9.108539,-9.256141,-20.29684,-1.8423421,-3.2331226,9.693696,-20.16041,-2.3440592,-7.0825086,-6.981444,8.883493,1
240,0.44340414,0.08731716,-0.024488861850146693,-473.1767,161.13803,3.0468032,53.42848,10.144053,12.040806,0.6481241,2.8773534,-28.224648,-4.1672792,-12.533496,-15.126256,-0.89304,-9.255628,10.259633,-17.724457,-5.8048344,-7.8806024,-3.5244465,6.51185,1
241,0.42047107,0.08371485,-0.025187027739714533,-487.13312,163.17,1.6238109,47.23862,14.599776,13.495115,1.3556267,9.452068,-23.614689,-7.632089,-11.25052,-9.110069,-9.804214,-6.9097548,15.171396,-22.046686,-6.0493774,-3.5768998,4.2279816,1.6139896,1
242,0.41432986,0.11373849,-0.040372736337294685,-454.80917,168.825,1.7162507,52.404198,6.5906334,12.844182,-7.358342,8.700616,-25.289852,-4.8862534,-10.621854,-17.50773,-14.4079,-13.456545,23.56898,-9.902829,-11.396681,-7.3301215,-1.6800905,-6.8965683,1
243,0.4206581,0.08371463,-0.02518673848694036,-487.1395,163.1583,1.6653364,47.271027,14.549213,13.483522,1.3310192,9.428329,-23.570028,-7.642563,-11.238533,-9.074505,-9.792629,-6.890834,15.155452,-22.05642,-6.0776176,-3.604703,4.231238,1.5843958,1
244,0.44165233,0.08047139,-0.017997112896793056,-503.79755,152.0802,14.912931,51.355682,17.87757,13.39693,3.369167,10.408969,-23.294947,-10.07217,-14.52811,-13.557716,-13.224103,-9.839973,14.561582,-19.251694,-3.0943017,-1.1987944,1.164035,1.541158,1
245,0.44172445,0.080471195,-0.01799737266246725,-503.80038,152.11514,14.893799,51.28867,17.90926,13.432098,3.3850079,10.401088,-23.334936,-10.087392,-14.518477,-13.532681,-13.249443,-9.870533,14.539678,-19.23038,-3.0492325,-1.2134182,1.1578944,1.535299,1
246,0.45969564,0.0841547,-0.010030146421553525,-475.766,160.22343,-0.5303515,48.236305,14.461867,21.918049,-5.841356,4.4081397,-28.781898,-6.9837985,-2.655832,-4.650285,-9.666003,-14.788537,15.703477,-24.721657,-6.9905515,-3.8659713,-5.13053,5.109755,1
247,0.4597068,0.08415485,-0.010029762796141347,-475.79868,160.25218,-0.5215456,48.218918,14.4549885,21.911879,-5.8180885,4.389171,-28.779509,-6.978767,-2.6685379,-4.665132,-9.67895,-14.781518,15.720344,-24.71363,-6.9661217,-3.8752983,-5.1631074,5.1350894,1
248,0.44173163,0.07823269,-0.032145784028767166,-500.31067,167.51657,-6.734296,45.32017,38.8738,17.526194,-3.6182764,12.771275,-30.952738,-17.09781,-11.280596,-13.750287,4.574976,-6.8557405,2.5610895,-11.761884,-5.834764,-5.540346,3.4646351,0.5399267,1
249,0.4474189,0.12197244,-0.030549108039058415,-452.15103,149.07626,-6.764147,45.343857,26.191576,18.267323,-4.008288,4.784971,-24.571606,-15.780485,-12.784898,-10.153304,-7.0722876,-10.112272,14.100043,-18.554745,-8.375559,-3.7291014,-2.2634065,6.4624333,1
250,0.44161916,0.078233056,-0.032146200095757124,-500.35052,167.53664,-6.693625,45.34349,38.877228,17.473383,-3.602103,12.791051,-30.99442,-17.114355,-11.259089,-13.687594,4.6532574,-6.884109,2.4777956,-11.764387,-5.8534493,-5.538908,3.4930346,0.5296538,1
251,0.33844435,1.175092,0.0044623095218722,-376.01306,118.084206,14.98978,51.683903,-2.1074932,8.143141,20.386581,-14.789206,-23.6762,-26.8624,-53.04098,11.254547,1.1984131,-16.10773,13.013792,-0.09847021,-0.07797277,9.90532,-14.626264,-31.94626,2
252,0.36830702,2.4648979,0.006168312148389626,-336.8072,159.71812,26.179817,23.09665,-17.187618,-18.970919,20.586317,1.9855214,-23.588852,-23.98979,-48.1778,2.5485902,0.8984392,-18.589695,15.065352,4.2033772,-8.953465,7.898883,-7.381958,-16.986761,2
253,0.366449,2.8792896,0.0049134765478577895,-329.93152,161.5356,24.40343,23.089289,-15.589129,-20.515924,23.522566,5.5993004,-30.371527,-24.327856,-41.726112,-0.13704039,-0.27907872,-16.87619,9.453663,7.6644287,-5.833523,3.094857,-3.788694,-17.043215,2
254,0.3787787,0.57853293,-0.024440190048265947,-364.95413,114.7882,17.860031,57.51342,-6.414629,5.2632723,18.909084,-8.860406,-25.205881,-24.65755,-54.48489,9.903224,2.3788865,-14.280817,4.9601936,3.4124153,2.65126,7.120642,-16.40921,-23.232557,2
255,0.35725614,2.5981474,0.0004899501704019247,-324.6807,147.45084,16.10556,29.55271,-5.1147294,-17.304949,13.503738,-8.597511,-30.377148,-6.9477415,-51.03613,-11.411365,-1.3136437,-22.497625,8.177037,14.519543,-8.819535,1.8470073,2.1945813,-18.980688,2
256,0.35245338,2.9784253,-0.0008591213370282109,-317.10226,147.18472,14.679852,32.75858,-6.4589186,-18.40508,14.138327,-6.1137624,-33.749767,-6.9444356,-45.024513,-18.141666,1.933473,-18.376675,2.3927143,12.638496,-2.0796273,-2.1708488,2.2628458,-16.46688,2
257,0.34891543,2.5088663,0.01857615205896607,-323.54605,147.62393,14.605784,25.391693,-5.6044326,-11.393481,9.36624,-7.7293386,-19.006021,-12.722509,-57.687366,-5.490074,3.1949937,-16.865797,0.12579958,9.640603,-8.781413,-7.9680753,0.6349128,-10.331361,2
258,0.35265896,2.8469071,0.01521958392675372,-316.36667,148.7051,12.891428,27.351795,-5.431795,-16.501446,11.649178,-1.4545909,-25.081577,-14.189601,-48.04618,-12.2599535,3.2959979,-11.162638,-4.788426,8.79628,-4.606345,-10.876098,2.6774187,-10.288284,2
259,0.31263885,2.8114643,0.015399079358274347,-330.97296,138.94128,24.661463,33.55544,-17.397985,-23.547146,13.885755,0.23250194,-28.737717,-24.822247,-49.771194,4.5256586,-2.9723287,-24.7,13.386004,0.8182789,-11.990669,4.242921,-10.245073,-16.493876,2
260,0.30548972,3.243555,0.01340319081630076,-322.7378,140.49931,21.564625,33.797356,-17.130733,-25.952702,17.815311,1.9732273,-32.66865,-25.017538,-45.00086,1.7206156,-6.3926835,-17.412025,4.3445616,4.629486,-7.209503,-1.0201336,-7.0587854,-15.541913,2
261,0.3425527,2.9954526,0.036249962089672655,-324.24057,142.05069,25.268833,28.837336,-15.910934,-17.997635,12.749956,1.4279077,-29.384693,-22.55216,-52.636658,-0.39685345,4.618083,-19.748413,11.826365,-0.5602706,-4.2410345,0.116718985,-12.453859,-15.227551,2
262,0.33160937,3.2688458,0.026723604820922467,-327.13406,149.22836,10.793143,38.573837,-20.5205,-28.462444,20.649824,-3.9945164,-31.058039,-29.50474,-42.089462,6.3095226,-3.8981144,-24.463186,17.798935,-5.374385,-15.943269,7.5959787,-18.446604,-13.489427,2
263,0.34465107,3.3483696,0.03742187889324266,-316.86563,144.62112,23.748516,29.389069,-15.937445,-20.425573,14.697664,3.3997586,-32.223885,-24.377136,-45.75338,-1.7638652,0.7866365,-11.666699,5.523919,1.0492502,0.32668322,-5.6500325,-9.828733,-13.439998,2
264,0.33590424,3.0954866,0.00538882674811212,-311.7341,134.5876,24.838428,23.654732,-10.109875,-12.718416,6.764681,6.1091166,-27.027159,-24.206017,-50.03216,-1.2510369,2.5388594,-22.26901,10.761802,4.865871,-7.762512,4.9202847,-5.544182,-20.627525,2
265,0.32989585,3.5528917,0.011121795290443123,-302.856,136.36624,23.976494,24.532785,-9.772739,-16.223764,8.979893,8.126163,-28.434603,-25.99353,-43.83359,-1.9045538,-0.8201425,-15.266505,3.027173,9.415801,-4.101587,-0.81035817,-2.7937326,-19.61444,2
266,0.3923841,0.38827458,-0.034774324507507816,-384.41602,112.26463,19.330795,36.94882,9.029175,22.87422,18.349571,-0.21784675,-37.11635,-31.256042,-53.777092,14.214404,15.578243,-20.927668,0.19933757,12.395224,-0.4688108,5.3447304,-5.921633,-31.749975,2
267,0.36114496,3.1470768,-0.0033892747344418015,-314.15964,154.56937,21.071758,32.89791,-17.106573,-16.274479,16.710758,5.44146,-28.181683,-17.810062,-49.009083,2.446954,1.9051899,-19.901104,19.078775,2.7897756,-6.826776,5.4557123,-3.366877,-12.599358,2
268,0.36485183,3.6247933,-0.000970799139127748,-306.86865,156.46977,20.856894,32.53936,-16.265097,-21.05076,17.653973,7.9307637,-30.326666,-19.242634,-45.72494,3.4145784,-2.0245502,-13.075027,10.290464,6.110695,-2.5315847,-1.0646334,1.0702784,-12.282168,2
269,0.33639655,3.7035902,0.008429406784981965,-292.84592,155.2534,24.789268,26.103153,-13.738072,-11.016494,10.362946,4.415575,-21.685587,-21.731592,-53.55562,6.012134,7.8581276,-20.1756,15.551659,3.7341554,-1.9358549,7.198515,-5.237144,-15.557666,2
270,0.33701983,4.173684,0.008529994370664056,-284.48996,156.0891,21.64478,26.715685,-13.536518,-16.06677,11.914417,5.6652765,-23.225252,-26.40699,-47.9513,4.78217,3.3091655,-11.992031,5.6516137,7.017629,2.2536566,-0.8415118,-1.753343,-16.174513,2
271,0.31930593,3.475094,0.021917653715519392,-305.54153,153.78339,12.083325,31.542902,-21.798777,-18.652386,11.832298,2.2959507,-24.141476,-17.78449,-55.44994,-2.9902432,4.410368,-20.904093,11.512911,-0.5063572,-2.3118086,3.117204,-7.330665,-17.51486,2
272,0.32879326,3.9429426,0.020532210298083997,-296.9262,155.2846,11.085031,30.193125,-21.512865,-19.88096,12.4462185,3.11952,-27.532753,-18.417782,-51.12282,-2.5722177,1.0401872,-14.690714,5.266933,2.0171852,0.9483055,-2.2242088,-3.4970279,-18.148163,2
273,0.336213,3.6067057,0.022954594990073043,-323.3764,149.7474,6.9631624,40.92247,-17.775797,-30.160444,22.453028,-0.49470896,-31.984127,-30.100456,-37.18237,2.7890177,-2.4924982,-21.407232,11.73695,0.28408045,-12.609325,-0.6307783,-11.723315,-13.758382,2
274,0.3279716,3.1528978,0.018858909296948494,-315.55292,149.40112,19.671494,24.910475,-15.344706,-17.291695,10.376412,1.5107085,-24.293215,-19.939129,-41.08211,-3.5744014,-0.98847264,-12.379005,-2.361764,0.87311405,-7.2133203,-6.5803246,-5.367655,-18.430412,2
275,0.32948828,2.7754095,0.018425448712506114,-320.03784,146.44682,17.23309,25.46423,-14.739075,-11.369873,10.058892,-1.5839448,-24.871666,-17.966549,-45.534203,-4.2108307,1.7536486,-18.355108,4.5133095,-0.87906367,-12.100128,0.7751296,-7.4241004,-19.709421,2
