,chroma_stft_mean,mel,tone,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,result
31,0.3453706,0.20958212,0.015343065099443972,-439.4852,167.0524,26.68558,31.026405,6.7005253,-12.063952,-9.474958,-19.184189,-16.08156,-4.591677,-13.3461275,3.1090376,-9.262247,-5.3726482,9.866604,-7.157741,-3.3053064,5.0121255,-5.82786,-4.6460433,2
32,0.35264218,0.21046697,0.0011649375139195786,-434.96353,165.17677,20.531935,31.575651,5.16939,-15.248384,-4.8322873,-21.04831,-16.207695,5.5916495,-10.593878,-1.2071596,-8.088877,-15.168216,10.191961,0.42515975,-6.7569566,5.542255,-7.0135837,-3.9901705,2
33,0.38338095,0.32809442,-0.002226364874220601,-414.38843,160.29002,8.381392,29.877432,-17.750216,-9.948474,20.161861,-17.96698,-25.856504,-8.259543,-19.04978,-2.7845461,-0.04488359,-5.5397964,5.58921,-6.663188,-2.1451318,3.506533,-6.8258348,-4.183715,2
34,0.34726205,0.057381287,0.0028756013740219,-490.19574,177.76738,12.172327,18.982752,-8.822051,-9.075564,3.5941195,-17.542004,-12.473435,-10.751177,-9.081501,11.020106,0.09975979,-4.580604,-4.224222,0.024713568,-5.6178646,-1.8069689,-8.019383,-0.69696224,2
35,0.35706854,0.24700807,0.046795156320101935,-422.15463,175.47789,-3.7647228,18.815039,-11.151898,-8.32501,17.306051,-16.247126,-17.546703,-7.484101,-13.8807,0.94782233,5.882276,-5.441641,3.0590153,-2.5339403,-14.264534,3.5268974,-7.9143543,-6.5709653,2
36,0.3338351,0.21238796,0.011227225578945895,-436.62878,176.70929,-10.779474,23.015696,-19.414318,-16.920391,17.75131,-27.163881,-19.533785,2.9203293,-9.713307,1.9485831,4.691872,-9.022572,5.1306515,-0.8908539,-12.712606,8.538145,-5.5629725,-5.5500045,2
37,0.33280063,0.15616807,0.08893478395257919,-449.3988,173.84593,-6.7086487,20.453568,-17.947666,-8.9726925,18.745789,-30.637398,-15.89362,-1.8826357,-13.965828,11.4862175,2.7686198,-6.7947283,3.0325506,-6.938357,-5.0132027,2.7599401,-8.118859,-0.47350782,2
38,0.37036496,0.16551764,0.006663060098619484,-447.20026,171.21925,4.758743,29.807428,-14.739911,-12.151515,18.599073,-25.301943,-26.56449,-7.4522023,-19.16416,4.464809,5.56233,-3.2674956,3.667059,-5.235278,1.2995559,6.9046016,-4.0838103,-7.0295954,2
39,0.35575932,0.09802947,0.003354585128554408,-482.9951,165.83084,9.831575,25.622047,-8.387872,-6.382572,15.40423,-23.039295,-28.386356,-12.636302,-17.3502,5.8831654,7.4311414,-5.486483,0.13081896,-0.8174516,-0.07181419,3.8526976,-5.341698,-3.38436,2
40,0.32536152,0.13153993,-0.010904614607054828,-466.4347,180.87218,12.723903,29.348942,15.437146,-18.665085,-3.9618871,-21.183685,-16.783108,-2.5859818,-12.298964,-0.5851369,-11.4321375,-8.502761,8.872399,2.6332843,-5.7436967,5.8264794,-8.464193,-5.356833,2
41,0.32949564,0.081540585,-0.015002591585868206,-485.87335,164.76215,20.576027,32.671432,14.540429,-16.922527,-7.733923,-20.423717,-15.057021,-5.409381,-13.57119,4.5048532,-2.892259,-7.6277723,7.5765157,5.833155,-6.3684096,3.8032238,-6.263197,-1.2688751,2
42,0.42424956,0.092006825,-0.001070906970752584,-511.74338,151.49194,24.993845,33.20222,15.132721,-6.638851,2.8652277,-13.625314,-11.111564,-5.09539,-9.714008,7.9151096,1.4353966,-4.1534867,5.499761,0.61873835,-5.077299,2.8110132,-1.8801531,0.48944223,2
43,0.31549498,0.123290464,0.022104500257013982,-467.47235,178.33853,18.987728,35.257114,9.174581,-16.296232,-2.301484,-20.120092,-14.4942045,-9.864654,-18.601143,4.7792945,-10.048331,-4.092303,8.119915,-4.188397,-6.3816576,3.658604,-9.75682,-1.7905643,2
44,0.36650172,0.031824175,-0.01844490893715093,-552.08936,148.44322,18.046795,14.6805105,-2.490637,-15.880193,-3.6904726,-9.21759,-11.789295,-8.602034,-4.033332,-2.2147315,-5.2718387,7.2708526,2.6644204,-2.6316164,-4.3175726,-3.9127643,-13.353152,2.2741694,3
45,0.30773956,0.111125335,-0.030138230722728337,-481.9605,169.22844,6.3433685,15.893658,-1.474594,-27.351877,-3.5221484,-17.119944,-19.529636,-14.2550335,-3.1585913,6.6587133,-17.030289,-6.276745,9.913608,-7.440486,-8.718739,2.9358552,-15.373259,-5.07616,3
46,0.3599349,0.027752794,-0.0011019392880291141,-559.1566,141.31845,18.074314,24.154785,-3.5035288,-16.295158,1.9507068,-8.704135,-17.637901,-6.5285206,-6.3095818,-6.4202876,-8.468372,-0.32393143,2.4774516,0.48415893,-1.1167053,-1.7347996,-12.745739,3.3082035,3
47,0.33267364,0.03343725,-0.011656990832958786,-545.9972,149.24034,17.2189,22.91301,1.7028537,-17.773977,-7.2664585,-12.190898,-17.44977,-8.991453,-6.3202486,-2.6701193,-8.217315,-3.9980073,2.494067,0.7269608,-8.070243,-0.77574706,-14.034023,-2.446965,3
48,0.28032798,0.017119242,-0.03488833358463757,-573.59125,155.69827,22.861845,7.379427,-9.508491,-14.669894,-12.031491,-12.702271,-17.176289,-13.676758,-6.35426,-0.49644992,-8.982416,-1.7343023,7.2411094,3.1162682,-6.8677897,-2.9940858,-12.109787,-0.8270762,3
49,0.44024292,0.0060539134,0.01515200233305082,-614.1941,114.585434,11.4054785,22.032915,5.196864,-5.5925584,-0.9582668,-5.0012684,-11.155265,0.89316857,-4.1807756,-4.5104523,3.5390172,1.127641,-6.747478,3.7259512,-1.4652866,-1.9198734,-4.0482283,-0.83831704,3
50,0.35337862,0.018980825,-0.008680041558279979,-565.4796,138.17093,14.410469,18.634323,1.2685065,-9.03662,-1.7319753,-7.181452,-10.239989,-4.538033,-6.6956525,-4.056226,-8.785235,0.18353394,-1.9862174,1.0429584,1.3412371,0.3302564,-11.737634,-0.14529115,3
51,0.2786159,0.045974758,-0.015083723593029327,-516.54956,154.3031,10.185518,22.631384,-1.1347867,-24.363377,-2.889445,-18.775368,-17.187183,-8.8738365,-5.7640676,-0.74007666,-10.03657,1.6949129,3.9622612,-3.763141,-4.609165,-0.677254,-15.407434,-1.058286,3
52,0.253049,0.08330497,-0.05806991210724163,-487.81857,163.631,-4.509795,21.984974,6.3008757,-19.522474,-12.826799,-26.301064,-12.799735,-7.7088833,-11.883412,0.7907187,-7.407939,-2.458246,0.37951338,-5.538847,-8.770013,1.4430728,-15.8810425,-3.5219748,3
53,0.27145055,0.17296581,0.005735424221540912,-454.84332,163.64162,-0.27452365,4.4683695,4.4676075,-13.258354,-14.426886,-25.519455,-16.93971,-14.430895,-11.740078,6.901736,-9.019328,-5.0082493,4.9414034,-5.255156,-8.886506,0.8062895,-14.036862,-6.74341,3
54,0.2916622,0.058443584,-0.025043336592781844,-522.28516,161.26521,13.484097,11.570951,-3.385547,-28.955715,-16.082647,-17.23468,-16.43126,-8.580991,-4.1273537,-1.7002416,-12.228444,1.9136784,5.426796,-2.0642738,0.87473667,-0.99696606,-12.511296,-2.0861576,3
55,0.35153598,0.040637653,-0.020303115684667587,-554.52783,133.55894,22.378563,24.645912,0.56187487,-9.012582,2.9047842,-11.770604,-20.058466,-10.169526,-0.90601146,3.0306041,-7.1101894,5.27838,2.0271313,-0.19755508,-1.4304746,-1.3067081,-13.84628,-1.9239473,3
56,0.27052465,0.07546713,-0.017913846417123548,-509.1087,144.98946,20.695194,17.654158,-9.193337,-13.775518,0.3676407,-24.663134,-19.977825,-20.20173,-11.807877,3.213634,-12.363444,1.8598891,3.7813773,-2.1938689,-2.092666,-1.3629438,-17.637932,-7.592936,3
57,0.27974737,0.035988625,-0.015272325196164463,-517.3045,159.12677,9.994673,19.95149,-7.624681,-12.257736,3.8946793,-13.922613,-18.429066,-11.453019,-4.5568404,0.769188,-7.6202664,1.277472,-4.614288,-4.1226387,-0.8932932,-1.4204088,-9.502217,5.2567368,3
58,0.4232704,0.018055884,0.0034548820151429865,-595.627,123.1261,19.550556,13.850369,2.6499364,-1.7038153,1.3022279,-2.3047266,-6.9088135,-5.6694283,0.114942394,2.813439,-2.9870775,-0.8760434,-3.0346708,-1.6227379,-1.5209767,2.1151984,-4.0151763,1.8977394,3
59,0.2932092,0.06408711,-0.03508312362003365,-481.2423,159.27386,-9.164778,19.829449,6.439743,-15.668535,-0.09099899,-14.982163,-14.246627,-10.681245,-1.047513,6.296636,-11.437475,-4.5618825,2.8084207,-8.05894,-3.6664207,6.007266,-14.023634,4.267163,3
60,0.36121038,0.04586547,-0.013333227471527355,-533.83673,144.1566,4.4439507,17.235468,9.003086,-9.564922,5.478723,-8.579906,-15.208646,-10.0894,-3.016583,4.6738663,-4.041098,-0.9320123,-1.3962886,-1.7112656,-1.135315,0.0303119,-10.101313,1.9154321,3
61,0.24975659,0.06913424,-0.02098275521719243,-533.8207,143.82817,22.59268,19.53325,-4.762153,-12.154614,-2.2058356,-25.587484,-24.952362,-22.375671,-4.6155143,0.49401733,-13.52816,6.3553185,1.3051597,-7.4494824,3.0951076,-1.1125238,-16.40717,-4.253666,3
62,0.4233701,0.02516641,0.011029642756428685,-573.57587,136.80907,19.17556,26.983427,9.773958,-6.028235,-1.6251006,-5.9929514,-7.371817,-2.8463151,-4.3270974,-3.660765,-3.2818348,1.4137279,1.8573204,2.517262,-2.9575002,0.016194202,-12.13915,-0.9612326,3
63,0.25912228,0.046137325,0.027403234576869138,-531.78925,153.70517,12.343423,34.07138,8.267534,-27.481468,-14.493613,-17.037544,-11.401881,-8.903732,-12.015328,-7.751035,-10.526442,-0.28451273,-0.1531153,-2.9910939,-2.0496705,3.5221403,-12.838917,-2.7556267,3
64,0.2953085,0.054150186,0.04367839040353336,-522.31995,155.86748,16.84276,28.553007,-0.19508275,-23.659649,-11.815363,-21.485239,-13.435627,-11.176539,-5.147791,-2.8112402,-13.654932,1.2640754,-1.5524793,-4.734613,-2.9125845,-0.08243321,-14.961586,2.3607657,3
65,0.30772662,0.042825375,0.027320464023700704,-520.43036,160.90413,13.743695,12.021443,-6.058608,-14.773413,3.9373848,-18.346165,-20.241,-12.676448,-3.3269644,1.0355463,-6.3064427,-2.479115,-6.149054,-3.4369442,0.19254391,-4.8177094,-13.368527,2.1720834,3
66,0.38237914,0.13118903,-0.007578766959030426,-459.38052,173.9021,0.19785333,31.818943,3.3884935,-21.341808,9.732928,-6.697401,-20.599108,-14.374704,-16.568428,-13.223742,-5.6780157,-4.5860248,-3.3925588,7.584978,-1.5483987,2.1243143,1.6666019,-2.051096,4
67,0.380877,0.29646462,-0.01976338222177344,-438.39728,150.10684,11.943101,33.376152,14.726491,-10.724831,1.4379673,-9.04648,-15.845827,-17.959127,-23.20526,-6.018434,-5.4799848,-6.0603566,-1.0995393,4.552281,-4.755785,-2.2892401,1.2815709,-0.45901477,4
68,0.36919215,0.16685127,-0.025227641065896044,-464.5402,165.08878,9.204869,37.6414,10.512956,-23.691082,1.0758319,-5.2623954,-18.08965,-25.744856,-21.236523,-6.92504,-8.1789465,-4.318671,1.6861649,5.7927217,-1.854971,-0.6831042,0.18836716,-1.0329741,4
69,0.3595416,0.20528676,-0.03788082515285268,-444.66077,157.7378,8.44876,38.992607,6.5185604,-19.611164,2.6322286,-9.017481,-25.022894,-24.864305,-21.965677,-5.6016016,-3.7732413,-6.600864,-3.4353907,6.295912,-4.3035054,-0.63547844,-1.125852,1.6791319,4
70,0.38378847,0.16989385,-0.010272892055652131,-449.53253,169.64107,1.4611193,37.92084,8.7381115,-14.09953,7.6231275,-5.8013196,-18.437967,-25.39389,-18.906042,-6.557178,-12.229562,-6.251114,-3.5555482,2.4181685,0.4649524,1.0195748,0.30476168,1.8936901,4
71,0.35636202,0.12530388,-0.0001557360200214004,-476.73694,151.76707,15.131449,40.629395,8.1055765,-19.984787,0.31333762,-6.305171,-19.583168,-24.107582,-17.69626,-5.8523517,-6.282655,-5.295857,2.6628954,5.8274074,-3.931965,0.016659291,0.564341,0.36485353,4
72,0.40455028,0.19317697,-0.02485618662953123,-464.26123,148.75368,17.647343,46.53683,13.481263,-9.508271,2.3579586,-10.197501,-19.219765,-19.236006,-15.78899,-9.758418,-8.341059,-3.8359122,3.8807218,3.5360632,-2.1349797,3.9780715,1.7700747,-0.018416787,4
73,0.4122947,0.22552378,-0.011968123978824016,-450.1797,167.30763,11.779043,35.654903,12.070015,-12.260159,4.799338,-10.890193,-16.07331,-18.688719,-20.712404,-9.181848,-11.948915,1.1624849,-2.3813462,1.9609832,-3.524803,2.3264546,5.264908,2.9744432,4
74,0.39876342,0.36504874,-0.016220247442788622,-421.44672,160.45457,13.468601,38.321182,6.4371758,-20.021622,1.6407919,-4.2622967,-11.75194,-15.7425785,-20.213581,-11.044662,-10.008175,-2.758665,-1.5921035,3.4803343,1.853551,1.3206837,2.3694963,1.0282091,4
75,0.39301643,0.22837892,0.0018928154124188154,-438.25034,170.68738,4.056245,36.24238,14.611304,-18.908037,5.099313,-3.1880193,-18.834864,-17.323017,-17.590597,-7.2137485,-4.5650344,-2.1295252,-2.0245879,4.126511,-3.4285173,0.65183043,0.5884247,1.9077501,4
76,0.40961006,0.21625142,-0.00860489499981382,-456.59277,167.0741,20.943178,29.860281,2.4305642,-15.367182,12.046841,-4.18095,-22.631592,-16.624702,-21.951403,-5.389001,-9.064676,-5.761241,-1.821407,11.358384,-5.0141807,-0.61716855,5.138687,-2.081912,4
77,0.37586203,0.2692805,0.007107046854054229,-440.7181,148.0634,17.627598,42.21091,9.839995,-19.45441,2.713936,-3.2294145,-25.616491,-20.326149,-10.2565365,-8.371637,-10.252461,-7.0750666,-0.15215394,6.222765,-4.2687845,1.7798119,2.1119158,-1.8115166,4
78,0.3644438,0.22180744,-0.015577827115558404,-430.21112,164.5648,-1.6371102,32.706696,6.474702,-21.058418,1.2271829,-11.872687,-19.97452,-16.767296,-18.99078,-6.2304463,-6.251216,-5.039917,-4.0364947,2.4189954,-7.029849,-0.030769184,0.44567412,-1.8712945,4
79,0.35862446,0.16675322,-0.021305487932080702,-467.0066,165.11192,14.868774,26.876389,6.935481,-8.806857,7.774711,-14.357531,-22.166866,-20.023504,-23.37023,-10.748516,-7.127096,-5.4488444,0.9779975,6.892202,-4.695579,5.4322276,-0.06563588,-2.9324923,4
80,0.38211492,0.14165966,-0.027683012256366983,-481.4614,159.19798,18.38219,40.048958,7.752432,-12.576918,8.669559,-8.7325945,-16.19243,-20.954628,-22.167086,-6.5724864,-12.495127,-5.784524,1.1326116,8.757807,-5.710719,1.8594956,0.2971673,1.0140868,4
81,0.33937845,0.15316103,-0.03165938687674529,-460.13785,149.21585,11.536508,39.623585,15.61385,-15.413262,11.677656,-1.2892891,-26.387627,-16.05202,-20.008102,-7.3931665,-0.32305095,-4.3555117,-8.505151,5.436864,-1.7255144,1.3693309,2.4372797,3.2906234,4
82,0.3740714,0.17710896,-0.013766248493803094,-449.53064,145.656,16.168205,32.03237,6.2218447,-13.693134,14.142159,-5.074614,-24.668617,-24.203117,-24.405907,-0.22224693,0.5333913,-1.6217114,-6.2427087,0.16369633,-6.7205353,0.19034255,2.4090598,3.30223,4
83,0.38193664,0.1875599,0.010187754354486803,-464.28717,158.09274,15.860882,37.547417,25.740017,-7.649201,0.004593444,-13.984455,-22.928911,-12.1666,-18.34225,-4.8685784,-8.441702,-13.850296,-1.8444259,9.046778,-10.1064005,-0.2939305,1.4656765,-3.4502134,4
84,0.37081072,0.19707021,0.004963289782742432,-439.62915,162.37326,18.709408,29.808338,2.9129102,-17.382421,15.02207,-9.37083,-28.601263,-21.04246,-25.929916,2.845875,-3.2037265,-6.6790667,-4.9036074,0.58605695,-10.059179,3.565929,1.401189,-0.9830343,4
85,0.3687757,0.14335476,-0.01687327194679224,-458.17316,170.65164,14.5667305,34.93807,5.110133,-22.193193,15.354153,-6.789632,-26.289597,-21.105724,-23.942657,-0.14817786,3.3425553,-2.7341247,-7.9197598,3.973572,-9.211659,3.2228813,0.43986338,-1.0928816,4
86,0.34347162,0.09677026,-0.015129065769621154,-467.7208,156.35265,1.871763,32.38758,0.8978762,-28.259272,13.976771,-7.8654604,-24.044165,-14.890041,-24.31576,-4.8620124,8.2720785,-0.7587674,-7.8918095,1.382293,-10.653503,4.789392,0.6711104,2.7464488,4
87,0.3690951,0.11926091,0.002940443908473137,-462.30533,159.26517,10.533611,38.229164,7.734996,-21.558008,14.380813,-9.743396,-23.867302,-15.163848,-26.808622,-0.7717445,7.4596176,-7.991601,-3.7897491,6.932823,-9.543422,5.1314044,1.926321,-1.1038917,4
88,0.38112536,0.12585883,-0.0190593050436254,-472.2659,154.73837,8.861845,39.210327,12.102301,-21.68754,13.803529,0.88881534,-28.6496,-23.603056,-24.989841,-7.372611,2.751404,2.5829494,-7.717718,-0.03237126,-10.614825,3.6076741,4.163364,2.7778513,4
89,0.38087747,0.15406822,-0.004193298177211042,-455.74734,147.33481,12.838293,35.354973,10.055412,-14.9517975,10.134194,-0.77543867,-25.98389,-25.420595,-25.204607,-0.7743336,2.0437005,-0.2989669,-6.2811723,-0.8278352,-5.307056,-0.39316186,0.7257248,8.005105,4
