feature 0,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11
-18.545692443847656,348.439697265625,-425.6900329589844,17818.3515625,1954.9421257055362,463277.0069142415,0.07465992122888565,0.011615249328315258,0.51034015417099,0.1459711641073227,-0.009655603485477808,0.002080322452380707
-18.231046676635742,320.35845947265625,-425.2963562011719,13569.275390625,1923.70417248049,686657.9316600284,0.07054487615823746,0.009638870134949684,0.37588855624198914,0.10106759518384933,-0.0026891074767420122,0.002327755677537277
-20.756547927856445,340.82373046875,-435.2255554199219,12331.86328125,2060.3619951560836,777142.9502380709,0.056639377027750015,0.006165896542370319,0.38427650928497314,0.0726010724902153,0.013135923286210138,0.002704368349039861
-20.080839157104492,327.8202819824219,-425.5238952636719,15941.05078125,1967.4339841309093,540426.4940924424,0.0666041299700737,0.008610758930444717,0.38880932331085205,0.09553828090429306,-0.012170518099779403,0.002841496423588976
-18.22355079650879,307.47039794921875,-427.3216552734375,13897.240234375,1957.9037125516115,517169.4050743287,0.07121554017066956,0.008479226380586624,0.5022649168968201,0.11826508492231369,0.020150280480015055,0.0035232539471913554
-19.99890899658203,329.307373046875,-444.1464538574219,15061.1787109375,1977.4340667363094,581163.8854297117,0.05626266822218895,0.006387085188180208,0.34007760882377625,0.0926913470029831,-0.009267880799345186,0.0032572779429383206
-6.480681896209717,468.49969482421875,-368.82440185546875,23992.87890625,1516.0491716162276,435068.08961458475,0.12662184238433838,0.030086832121014595,0.29818832874298096,0.06739035248756409,-0.005715073191886898,0.003075815233798858
-13.887431144714355,843.0515747070312,-281.10113525390625,28332.16015625,3517.0236687923843,7974277.384526865,0.25334954261779785,0.10364209860563278,0.5693765878677368,0.0943240374326706,-0.035038801829382606,0.00660678748906916
-11.491626739501953,921.1158447265625,-286.1759338378906,38844.6171875,3689.185880217793,6759859.431577142,0.21971100568771362,0.074462890625,0.5100172758102417,0.12004005908966064,-0.004958647743136209,0.0026906129634044667
-8.540790557861328,793.6181640625,-287.2747497558594,30492.92578125,2706.73343625053,5128400.348904834,0.1987488865852356,0.06523064523935318,0.4585668742656708,0.1183830052614212,-0.013266031264246914,0.0029773773170567227
-7.0209197998046875,919.8452758789062,-273.66033935546875,32083.263671875,2961.6474107267563,6948826.932070035,0.21536174416542053,0.0531216599047184,0.4898031949996948,0.09443669766187668,-0.023912909050646858,0.004303299630318585
-14.52742862701416,992.24609375,-311.4008483886719,34713.25,3409.265357806445,7246838.672539854,0.21450351178646088,0.09326469153165817,0.4350769817829132,0.09869775176048279,-0.017690500976174132,0.0039060181496680686
-9.921113014221191,918.0673217773438,-261.3058166503906,36399.65234375,3291.424370497516,6361323.528891331,0.2448531985282898,0.10398078709840775,0.5087243914604187,0.1228906661272049,-0.014930795167120122,0.0029270764965280698
-11.022186279296875,1076.984130859375,-356.7380065917969,27127.46484375,2428.389899489025,3849951.860492538,0.14881008863449097,0.02473369613289833,0.5647169947624207,0.16096162796020508,-0.022900690000903553,0.003474820458250421
-21.91635513305664,905.1126708984375,-328.5589904785156,36217.6171875,4461.492320577637,7793279.065881583,0.22079651057720184,0.0946936160326004,0.6205129027366638,0.11170139908790588,0.004848495469356549,0.004656141466067512
-12.819289207458496,905.3909301757812,-378.7881164550781,25098.794921875,2407.0053972733854,3694314.5773506337,0.12793417274951935,0.022237390279769897,0.38401567935943604,0.15025296807289124,0.007552586118147823,0.002840175721808999
-17.145559310913086,800.5584716796875,-311.9024963378906,26441.74609375,3509.6852798879177,8100817.60348782,0.1754712462425232,0.07809675484895706,0.6777174472808838,0.08828888833522797,0.01324620688487978,0.0027488241389426733
-9.014334678649902,880.923095703125,-385.78277587890625,23757.9375,1743.1622169535988,2489008.4638052657,0.11340015381574631,0.011174994520843029,0.47011804580688477,0.10957302153110504,-0.004421731882979459,0.0016228825339480435
-24.61426544189453,821.2879028320312,-360.3510437011719,30985.880859375,4161.999219328461,8919213.341452315,0.15175282955169678,0.07249566167593002,0.656092643737793,0.0827721506357193,-0.0041947126002092995,0.005577425665021446
-23.001266479492188,1165.909912109375,-444.1261901855469,27154.984375,2835.7309959054223,4145367.7026655665,0.0958501398563385,0.015695231035351753,0.5433030724525452,0.15281856060028076,0.024535236249008593,0.003834349995335459
-19.231470108032227,773.4410400390625,-298.513671875,31308.603515625,3855.39698926142,8483083.580225127,0.21993228793144226,0.10730933398008347,0.5744094848632812,0.11552250385284424,0.002003569398982697,0.0060500456879779355
-20.028806686401367,946.101806640625,-434.7962951660156,23725.033203125,2460.55659366194,2697232.2047191653,0.07132544368505478,0.00839640200138092,0.4081823229789734,0.13476784527301788,0.00498563899759677,0.0030425098433669623
-22.125404357910156,1023.6257934570312,-468.8510437011719,19676.71875,2475.3479834037653,3751651.620920356,0.06547804921865463,0.00579992076382041,0.5054249167442322,0.1369810402393341,0.010415959602337663,0.0029840600773889236
-30.10837745666504,1060.774169921875,-518.900634765625,20190.330078125,2797.7487446485543,3873646.428769845,0.03581850975751877,0.0022579694632440805,0.5737835168838501,0.13119211792945862,0.016073260411519193,0.0026229131098287
-18.691184997558594,849.4697265625,-455.2590637207031,20345.701171875,2342.598490846967,2826872.3321039337,0.04933983460068703,0.002739016432315111,0.5152714848518372,0.10070907324552536,0.014001272907377125,0.0017104367818760987
-20.72674560546875,67.8454360961914,-388.0871276855469,11224.7041015625,2520.4375780843043,347203.4769411818,0.02434135042130947,0.0004656476085074246,0.6437473297119141,0.10450971126556396,0.02753100858465523,0.0013818355292810054
-26.102678298950195,109.52717590332031,-498.58087158203125,7036.86767578125,2445.9277689799155,234869.26444702817,0.0060760583728551865,5.3590665629599243e-05,0.5455610752105713,0.07138931006193161,0.018459446340371572,0.0007114253002061782
-27.75165367126465,52.71194839477539,-500.46221923828125,4728.0654296875,2585.7214040279414,199083.82935162346,0.0039038448594510555,2.9011211154283956e-05,0.6204084753990173,0.05270936340093613,-0.006513098360721842,0.0011627237889636347
-26.60820770263672,62.9937858581543,-496.54132080078125,4464.72265625,2502.1005510409605,233439.02983847528,0.0042759720236063,2.6429224817547947e-05,0.554473340511322,0.06715642660856247,0.0691526377075488,0.0010135682155996222
-26.3729190826416,53.604305267333984,-492.8089904785156,3689.4560546875,2560.8631958091546,245447.78457675173,0.004157509189099073,1.8972661564475857e-05,0.49408549070358276,0.05841977521777153,-0.0018515166394167423,0.0006936442899129487
-28.174121856689453,29.20232391357422,-499.0878601074219,4533.47119140625,2577.8143075603434,132159.28250838947,0.0033974843099713326,1.392649210174568e-05,0.5115121006965637,0.041045475751161575,-0.003905413164770614,0.0005079168256069824
-29.532318115234375,57.53593826293945,-505.8021545410156,7648.26220703125,2650.481301078562,145581.9678225967,0.003241876373067498,1.2935853192175273e-05,0.5256749987602234,0.04753873497247696,0.048158699500131665,0.0004635047582574518
-26.362815856933594,82.68647003173828,-492.9851379394531,4636.37744140625,2549.461281705322,252954.93640548747,0.006881839130073786,0.0001272314548259601,0.5033748745918274,0.03751787170767784,0.01747809280919076,0.0009452085331575417
-16.37171173095703,278.48046875,-432.8103332519531,12462.7119140625,2039.2723476782996,611660.3417305823,0.043971773236989975,0.003651500679552555,0.26237717270851135,0.034743811935186386,0.049328543241966616,0.005257219819501595
-14.796651840209961,277.2430419921875,-444.5327453613281,18561.986328125,2151.690403703078,681591.2839385197,0.03869793936610222,0.003022584831342101,0.5834110975265503,0.12032735347747803,0.002064462322230317,0.004233841241214909
-12.344066619873047,250.29769897460938,-429.4875183105469,12007.9697265625,1805.7349866179786,477524.72198552825,0.04081399366259575,0.0025749322958290577,0.43214845657348633,0.08761235326528549,0.03607462301045368,0.0033774513332756307
-14.5943021774292,244.65931701660156,-445.5858154296875,12429.5947265625,2009.4814587569026,789864.0419360056,0.04041032865643501,0.003153909696266055,0.48540908098220825,0.10468453913927078,0.0468372325282839,0.005902496143612508
-14.948452949523926,303.75677490234375,-409.3594970703125,17914.404296875,1907.7942505339636,479364.2342117841,0.08440263569355011,0.015858901664614677,0.3858622610569,0.09942055493593216,0.001526788451728813,0.0027355981373411446
-17.441577911376953,233.9172821044922,-441.95751953125,15151.8212890625,2028.001226690281,542614.1850950434,0.05684266239404678,0.00776049355044961,0.5769744515419006,0.11981379985809326,0.030936107874518254,0.003885753923154376
-18.79829216003418,194.29588317871094,-457.41796875,11900.1826171875,2067.166720974247,563437.2822720144,0.043361254036426544,0.004090935457497835,0.5781406760215759,0.11676487326622009,0.01706153988441789,0.0027698458215261634
-18.513486862182617,152.17791748046875,-465.3734436035156,6928.7138671875,2037.6148284746969,545789.7354685268,0.033828675746917725,0.0021704197861254215,0.4075606167316437,0.13333426415920258,0.019418731015869703,0.003808696560743018
-16.528947830200195,165.23541259765625,-454.74920654296875,7808.03466796875,1904.174304170917,468397.88531552494,0.036339111626148224,0.002830896293744445,0.334663987159729,0.09135928750038147,-0.010028707592072403,0.010255279539692182
-17.90271759033203,139.61563110351562,-471.5116271972656,5808.61474609375,1855.071789291953,461743.36029132607,0.03655855357646942,0.002794836647808552,0.34334084391593933,0.09569375216960907,-0.026918967382256503,0.0129885629008937
-16.46166229248047,274.68597412109375,-433.6728210449219,14295.6591796875,1889.3646935301624,571101.5743091783,0.049027860164642334,0.0038924587424844503,0.25426018238067627,0.042971111834049225,0.0003497886830853968,0.002422866581308256
-18.753934860229492,271.1751708984375,-451.6496887207031,16471.060546875,2085.2542697284766,435653.1667628488,0.0480160266160965,0.005236608907580376,0.37756431102752686,0.06366927176713943,0.003918686154137304,0.002037044064594914
-16.53502082824707,219.9784698486328,-444.3102722167969,12146.3291015625,1825.166019208387,322161.62865209277,0.04384731873869896,0.004547592718154192,0.3783077299594879,0.07634827494621277,-0.022749287394052617,0.0030510590003832534
-16.599454879760742,244.99778747558594,-435.4938659667969,14602.474609375,1981.4051976552364,482742.1490120215,0.04698195680975914,0.00465701799839735,0.3977082073688507,0.07103628665208817,-0.0005264059471171891,0.002524960196057525
-18.25331687927246,299.3628234863281,-430.9096984863281,12448.4462890625,1927.6970515897467,457210.7891510046,0.05470561608672142,0.006363119464367628,0.49717044830322266,0.07924743741750717,-0.012126824351568024,0.0032576481948263544
-15.588789939880371,300.8517761230469,-458.0447082519531,16463.201171875,2042.575544717303,606724.8060919516,0.03252667188644409,0.0022273354697972536,0.5658712983131409,0.09436579048633575,0.007227985722032984,0.001974517334862933
-14.433913230895996,267.8141174316406,-442.3846740722656,9689.9736328125,1726.1300734048452,454552.92745376803,0.041527584195137024,0.0032375671435147524,0.43520286679267883,0.09632552415132523,0.0027254125352523906,0.0035236595485540114
-14.972060203552246,265.91436767578125,-457.11553955078125,13771.7626953125,2009.9979429656246,651153.2724066426,0.035393569618463516,0.0022161288652569056,0.4558655619621277,0.11233457922935486,0.012154066009335987,0.003180339515328014
-14.961270332336426,351.8737487792969,-454.4454345703125,15857.9677734375,1938.4826085408736,641006.1091736861,0.047374069690704346,0.004735272377729416,0.378171443939209,0.0807228684425354,0.024661055146485703,0.001464570842452166
-15.946335792541504,387.8851623535156,-453.3743896484375,19254.0703125,1977.4967938809912,758598.8040961291,0.06347604095935822,0.008648940362036228,0.4747385084629059,0.08617433905601501,0.0014641025068296224,0.001167583322358623
-11.362312316894531,285.6777038574219,-422.2496032714844,16117.4072265625,1647.849677174456,585681.4533782448,0.055613063275814056,0.003705596784129739,0.5348074436187744,0.13483132421970367,-0.02823416203982853,0.00579081752460917
-13.365432739257812,253.796630859375,-433.4630126953125,13949.4287109375,1734.421089775983,547872.9836583853,0.046372368931770325,0.002602320397272706,0.6097332239151001,0.10414612293243408,-0.025567734203127704,0.0043674887672073065
-11.589059829711914,279.33575439453125,-434.9796142578125,15468.572265625,1712.312954833076,685198.9481655023,0.049616314470767975,0.0036772387102246284,0.5362678170204163,0.11234749108552933,0.009700306765659163,0.006886457052933177
-12.024827003479004,303.25628662109375,-428.34686279296875,16557.486328125,1798.420109653633,755869.9836783971,0.05475456640124321,0.003673804458230734,0.4587697684764862,0.11501143127679825,0.05421739760788967,0.006903106218415407
-14.830423355102539,182.19021606445312,-457.0688781738281,8081.9033203125,1738.0083263070126,550805.427844399,0.033587392419576645,0.001460965839214623,0.4614107012748718,0.12757524847984314,-0.016875128170621933,0.006074639781563444
-18.012109756469727,230.41567993164062,-459.41326904296875,7712.5703125,1958.9129068601105,791477.2008941241,0.035390134900808334,0.0018128410447388887,0.3185763657093048,0.09194684028625488,0.024892281723991747,0.004352092836511318
-15.926971435546875,185.3003387451172,-464.2138977050781,10972.9609375,1915.432723663227,685630.9157407474,0.038138940930366516,0.0022026055958122015,0.44066527485847473,0.09526155143976212,0.013885524593761493,0.003417593920579224
-16.08783531188965,345.09735107421875,-448.36407470703125,17323.50390625,2017.263414492229,787824.2266605803,0.06738057732582092,0.010401057079434395,0.5746659636497498,0.13256414234638214,0.005647881182319415,0.004446352399201228
-16.733558654785156,251.10458374023438,-449.251953125,11354.384765625,1857.0538559330298,488611.27734615206,0.04906586557626724,0.005321241449564695,0.5750172734260559,0.11643409729003906,-0.0015412996123441403,0.0027403053841618123
-14.010842323303223,352.1805114746094,-444.7144775390625,15264.509765625,1855.1429548840852,715856.1777202252,0.059188202023506165,0.00798953790217638,0.4833638072013855,0.06958681344985962,0.0012490391773486576,0.002031020297116629
-14.634665489196777,322.42034912109375,-451.1987609863281,15868.9189453125,1933.2192009100584,646538.6758194614,0.05514359474182129,0.0065758745186030865,0.6543359756469727,0.0868145078420639,0.033659972115218845,0.0018722451495652096
-15.989498138427734,307.4903564453125,-454.14031982421875,17565.685546875,2077.205868833729,584079.3619387372,0.053773656487464905,0.006342464592307806,0.6243658065795898,0.06309766322374344,0.02122542249824755,0.0020421186950995746
-11.490767478942871,305.70843505859375,-436.6905212402344,21708.955078125,1804.4096105514082,660548.7940705613,0.07409485429525375,0.012371727265417576,0.7381104826927185,0.10866475850343704,0.020632383424595394,0.005442946374146446
-15.580187797546387,366.85711669921875,-410.5133972167969,12218.01171875,1717.5330048468452,534300.4026347462,0.05712364614009857,0.005789094138890505,0.2643994987010956,0.027880461886525154,0.005278472681427963,0.002642656103543181
-14.308945655822754,239.74130249023438,-444.7412414550781,10264.1806640625,1964.6346408623176,663144.7534419262,0.03805161640048027,0.002514385152608156,0.43924981355667114,0.0904783308506012,0.042596049984204375,0.0044718917333512334
-15.646282196044922,235.35487365722656,-443.3904113769531,14048.302734375,1891.8802113486215,703434.7137973785,0.0414457730948925,0.0030897422693669796,0.43783000111579895,0.10591670870780945,-0.014834036697636612,0.004415516529261217
-12.894887924194336,285.4439392089844,-404.4844055175781,19841.861328125,1768.6321258906078,394735.52299768006,0.07265995442867279,0.012345116585493088,0.4167063534259796,0.07956854999065399,0.02585852511764229,0.0024141662270084903
-15.927672386169434,303.2088623046875,-410.5887451171875,18568.0390625,1959.4569282347898,516603.6111544326,0.0742088332772255,0.007872805930674076,0.4752991497516632,0.10603394359350204,0.03960925466517495,0.007649155836124081
-13.746573448181152,216.47434997558594,-432.0699157714844,17343.06640625,1839.3754647183189,422941.07818799786,0.054636310786008835,0.005376759916543961,0.6937246918678284,0.0747542604804039,0.003464379381713642,0.004824947036862571
-17.716262817382812,147.96946716308594,-456.18719482421875,10441.740234375,1952.9335867741015,564542.7680541493,0.033638834953308105,0.002167891012504697,0.3573814630508423,0.10285855084657669,0.03674254383126333,0.007057539954831839
-14.779946327209473,169.27255249023438,-453.0325927734375,8115.984375,1687.3541434138222,513129.8663176129,0.03778485581278801,0.002281836699694395,0.24826231598854065,0.07560961693525314,0.09202887124523083,0.01613284062275966
-14.832839012145996,157.93370056152344,-432.49139404296875,11932.806640625,1886.5730394083853,443795.1772934582,0.05070315673947334,0.004766624420881271,0.30287742614746094,0.09145215153694153,0.00372336936852091,0.01473877682281153
-13.022161483764648,139.2272186279297,-429.7899169921875,9169.8193359375,1737.1580882874498,466431.00774294994,0.04937414824962616,0.0036131376400589943,0.43103086948394775,0.11891954392194748,0.04177448886714118,0.008323491027194273
-14.729757308959961,141.96495056152344,-453.27899169921875,8710.60546875,1741.6833498321241,432197.3792725626,0.034606654196977615,0.0024220335762947798,0.26935774087905884,0.05120242014527321,0.08460262068657934,0.008024031224582525
-14.968060493469238,322.6236267089844,-422.1777038574219,18029.625,1908.7277776878,571106.815331424,0.07732564955949783,0.01078624278306961,0.47356370091438293,0.09864027798175812,-0.015299470510808004,0.0043783577088092425
-16.812267303466797,328.7307434082031,-444.8070068359375,16741.3515625,2016.8200640954237,701277.3127375529,0.06775987893342972,0.007780479267239571,0.4526788890361786,0.08277594298124313,0.009889274706813151,0.0036022239364945498
